[Id],[A][TNF_VS_Control],[M][TNF_VS_Control],[P][TNF_VS_Control],[As][TNF_VS_Control]
213019_at,8.648070372,-0.413823204,0.159139428,0
213020_at,7.255573537,0.003276956,0.999941005,0
213021_at,8.193680955,-0.087016362,0.998565321,0
213022_s_at,8.642046123,-0.356154052,0.629426377,0
213023_at,7.935293186,-0.394583857,0.698552823,0
213024_at,7.717453477,-0.22159429,0.715857944,0
213025_at,7.657976567,-0.108520285,0.923405874,0
213026_at,8.584488911,0.022099795,0.999941005,0
213027_at,8.788209759,-0.179036799,0.560792797,0
213028_at,9.109688155,0.016921295,0.999941005,0
213029_at,9.89544097,-0.099712304,0.980044217,0
213030_s_at,9.88555038,0.038589867,0.999941005,0
213031_s_at,8.965701318,0.134806647,0.802304865,0
213032_at,8.797934028,-0.167121895,0.885756092,0
213033_s_at,8.248320671,-0.146971162,0.795803113,0
213034_at,8.072675195,-0.275490274,0.640959431,0
213035_at,9.248535545,-0.159638038,0.785961312,0
213036_x_at,8.203656325,-0.129200874,0.936081932,0
213037_x_at,11.73663764,-0.106247695,0.873983846,0
213038_at,9.198428576,1.678278858,0.001593568,1
213039_at,9.972787416,0.000925829,0.999941005,0
213040_s_at,6.648501648,-0.115018792,0.803921089,0
213041_s_at,10.05088965,0.138428716,0.948144036,0
213042_s_at,5.315800119,-0.145302038,0.739629389,0
213043_s_at,8.848997994,-0.09330441,0.975283725,0
213044_at,10.60136834,-0.032909103,0.999941005,0
213045_at,7.331276444,-0.136647484,0.892867951,0
213046_at,8.427881235,-0.080090352,0.98338325,0
213047_x_at,12.0645947,-0.057288353,0.999941005,0
213048_s_at,12.00850043,-0.081937915,0.999941005,0
213049_at,6.972711387,-0.562663854,0.087809904,0
213050_at,6.123663682,0.014599865,0.999941005,0
213051_at,9.426614246,0.223939216,0.475243647,0
213052_at,10.30892348,-0.149810871,0.758640329,0
213053_at,7.488199148,-0.033548568,0.999941005,0
213054_at,6.433701112,-0.071203558,0.999941005,0
213055_at,7.788873598,0.265448062,0.58352459,0
213056_at,6.152248618,-0.263454752,0.569611439,0
213057_at,7.665280174,-0.111534057,0.857459746,0
213058_at,8.406668722,-0.307932413,0.240188416,0
213059_at,10.04711805,-0.037474574,0.999941005,0
213060_s_at,6.241525269,-0.129623439,0.985746075,0
213061_s_at,9.275508485,0.024162992,0.999941005,0
213062_at,9.398986578,-0.028422075,0.999941005,0
213063_at,9.229224982,-0.173122558,0.49542361,0
213064_at,8.951903067,-0.269444144,0.387581685,0
213065_at,8.664157327,0.07465488,0.987212567,0
213066_at,8.484403902,-0.042932488,0.999941005,0
213067_at,7.967472596,-0.422384057,0.276620083,0
213068_at,5.812380748,-0.097269509,0.957868062,0
213069_at,10.78022301,-0.384748676,0.215779031,0
213070_at,9.760711207,-0.243351767,0.568849621,0
213071_at,5.575198229,0.013784095,0.999941005,0
213072_at,7.539435899,-0.113760967,0.892867951,0
213073_at,7.797882221,-0.21889356,0.582788942,0
213074_at,9.476571231,-0.382304704,0.311691375,0
213075_at,9.061531484,-0.127715791,0.793752547,0
213076_at,7.996268402,0.078396117,0.9514818,0
213077_at,8.604821832,-0.238086185,0.637828394,0
213078_x_at,7.667815225,-0.194612633,0.568849621,0
213079_at,9.039423949,-0.064734292,0.999191074,0
213080_x_at,12.55626381,-0.14540362,0.668354225,0
213081_at,7.794570548,-0.054146821,0.999941005,0
213082_s_at,7.481208821,0.061201784,0.999941005,0
213083_at,8.84893188,-0.106515648,0.915997313,0
213084_x_at,14.04598392,-0.018620164,0.999941005,0
213085_s_at,8.891437783,0.618280688,0.016637334,1
213086_s_at,10.84905399,-0.091373392,0.949634229,0
213087_s_at,6.117847643,-0.097323854,0.999941005,0
213088_s_at,11.23245471,-0.094929476,0.89248834,0
213089_at,6.67232596,-0.206342107,0.436633668,0
213090_s_at,7.646568212,-0.036851516,0.999941005,0
213091_at,8.156794618,-0.127025052,0.945142678,0
213092_x_at,9.709589919,0.025276541,0.999941005,0
213093_at,10.07941832,-0.040903248,0.999941005,0
213094_at,8.889439447,-0.177303529,0.909761536,0
213095_x_at,7.953642485,0.013103757,0.999941005,0
213096_at,7.584589461,0.00463414,0.999941005,0
213097_s_at,10.18747916,0.240093632,0.286036318,0
213098_at,8.062847395,0.371722978,0.080858632,0
213099_at,8.393812595,0.003964733,0.999941005,0
213100_at,8.140869258,-0.079031847,0.951879718,0
213101_s_at,12.75708254,0.080227267,0.954492719,0
213102_at,11.12708586,0.073127213,0.987476102,0
213103_at,9.218966832,0.450491011,0.112135186,0
213104_at,9.053246046,0.170514636,0.710870616,0
213105_s_at,9.151980937,0.179267792,0.809606643,0
213106_at,4.461249997,0.033242303,0.999941005,0
213107_at,8.587851821,-0.080999827,0.974398677,0
213108_at,7.485485018,-0.075203331,0.999941005,0
213109_at,6.960308411,-0.045220553,0.999941005,0
213110_s_at,10.70155674,0.059952975,0.999941005,0
213111_at,8.415190562,-0.254927056,0.643690399,0
213112_s_at,8.024357883,0.419188069,0.115985831,0
213113_s_at,9.606246604,0.416643105,0.04131012,1
213114_at,6.558206568,-0.008818137,0.999941005,0
213115_at,8.366447167,-0.13319632,0.839180759,0
213116_at,7.7923485,0.095542079,0.912266511,0
213117_at,8.540478833,-0.157212179,0.678662025,0
213118_at,7.001121597,-0.165343598,0.967113436,0
213119_at,7.785564549,-0.15770634,0.738124287,0
213120_at,4.362961903,-0.0001986,0.999941005,0
213121_at,6.602194906,0.108589709,0.950138154,0
213122_at,8.873503572,-0.107805024,0.892527503,0
213123_at,9.658419038,-0.251233393,0.362689844,0
213124_at,8.358952289,-0.038212332,0.999941005,0
213125_at,7.252622746,-0.070975971,0.999941005,0
213126_at,7.465055589,0.024832441,0.999941005,0
213127_s_at,8.802695973,-0.002842111,0.999941005,0
213128_s_at,7.98479979,3.75E-05,0.999941005,0
213129_s_at,10.39169078,-0.001413148,0.999941005,0
213130_at,8.539259053,0.073365918,0.979090306,0
213131_at,5.482363836,-0.104857008,0.999941005,0
213132_s_at,8.321985017,-0.044150963,0.999941005,0
213133_s_at,9.85127183,-0.101796183,0.953228662,0
213134_x_at,11.46045048,0.185120465,0.637272513,0
213135_at,9.158529991,-0.572974491,0.017718227,1
213136_at,9.167552111,0.16109649,0.869450911,0
213137_s_at,8.399057663,0.072858709,0.999941005,0
213138_at,7.072464664,0.244129129,0.489136552,0
213139_at,9.264070248,0.143639981,0.866403728,0
213140_s_at,7.971647718,-0.093584774,0.987274738,0
213141_at,8.077280112,-0.113429273,0.913424859,0
213142_x_at,5.335944331,0.506959496,0.046069718,1
213143_at,7.093897315,-0.006459689,0.999941005,0
213144_at,8.749918552,0.146494598,0.775944531,0
213145_at,8.602793315,-0.078970561,0.968290097,0
213146_at,6.610466504,0.351130636,0.223714074,0
213147_at,8.709869395,-0.142650555,0.700888143,0
213148_at,6.031976419,0.011263413,0.999941005,0
213149_at,8.045394028,-0.251216012,0.466782949,0
213150_at,7.402503032,-0.18574553,0.621722725,0
213151_s_at,11.71154015,-0.085435326,0.93015891,0
213152_s_at,8.518963479,-0.150643168,0.6492902,0
213153_at,9.515822622,0.086746083,0.999941005,0
213154_s_at,9.224107532,0.197570458,0.672810933,0
213155_at,7.186903413,0.057818601,0.999941005,0
213156_at,5.497723307,-0.291880262,0.844314806,0
213157_s_at,6.55536453,-0.051185594,0.999941005,0
213158_at,5.636951995,-0.380091674,0.257642892,0
213159_at,7.317477526,0.031580292,0.999941005,0
213160_at,5.041397858,-0.021997661,0.999941005,0
213161_at,8.742112815,-0.094904285,0.944109735,0
213162_at,6.506878794,0.039142681,0.999941005,0
213164_at,9.222931773,-0.202642316,0.652850244,0
213165_at,8.520603477,-0.061563188,0.999941005,0
213166_x_at,10.64284748,-0.097765193,0.892739324,0
213167_s_at,6.387552441,-0.167572559,0.597544845,0
213168_at,9.864215419,-0.153714163,0.674281473,0
213169_at,6.526846126,-0.014434086,0.999941005,0
213170_at,6.720929424,-0.226400705,0.387581685,0
213171_s_at,7.278977305,-0.188066979,0.696092851,0
213172_at,4.573741693,0.045083655,0.999941005,0
213173_at,6.213321899,0.056063988,0.999941005,0
213174_at,6.942714586,-0.03891224,0.999941005,0
213175_s_at,12.51255236,-0.01409207,0.999941005,0
213176_s_at,8.330205077,0.058209787,0.999941005,0
213177_at,7.207910985,0.100512906,0.958558567,0
213178_s_at,6.964387358,0.005915835,0.999941005,0
213179_at,9.42856401,0.241783413,0.418233991,0
213180_s_at,8.808285528,0.018407698,0.999941005,0
213181_s_at,6.797524307,-0.048224385,0.999941005,0
213182_x_at,5.653555987,0.051220144,0.999941005,0
213183_s_at,6.136632926,-0.007626993,0.999941005,0
213184_at,8.963650219,-0.064510402,0.999941005,0
213185_at,7.329522459,-0.138142542,0.809606643,0
213186_at,7.336881867,-0.098295467,0.999941005,0
213187_x_at,12.59221314,-0.146446588,0.786413134,0
213188_s_at,8.498254933,-0.064866509,0.999941005,0
213189_at,8.49673916,-0.066007505,0.999941005,0
213190_at,7.785589906,-0.156233126,0.819021382,0
213191_at,7.307326986,0.549796716,0.068351967,0
213192_at,7.083554452,-0.036966904,0.999941005,0
213193_x_at,6.369065839,0.020536586,0.999941005,0
213194_at,10.1358162,0.043019646,0.999941005,0
213195_at,6.509564668,-0.019159146,0.999941005,0
213196_at,9.197241614,-0.022059221,0.999941005,0
213197_at,4.905904487,0.055302571,0.999941005,0
213198_at,9.556194253,0.119748531,0.864283993,0
213199_at,8.078742075,-0.216649305,0.43806505,0
213200_at,6.941434142,-0.007985934,0.999941005,0
213201_s_at,7.952580892,0.009805406,0.999941005,0
213202_at,7.36427731,-0.085123474,0.973904966,0
213203_at,9.397134272,-0.175538932,0.82103231,0
213204_at,7.350323671,-0.098674202,0.914510173,0
213205_s_at,9.155450904,-0.09433516,0.905121575,0
213206_at,5.937765227,0.099020167,0.95732065,0
213207_s_at,8.16329849,0.141949292,0.867637788,0
213208_at,7.537608473,-0.007590273,0.999941005,0
213209_at,7.818419119,-0.10691702,0.999941005,0
213210_at,6.894218808,-0.065665961,0.992522716,0
213211_s_at,6.688027035,-0.147859498,0.997676456,0
213212_x_at,5.488364347,-0.07276591,0.973664524,0
213213_at,7.202865075,0.006677722,0.999941005,0
213214_x_at,13.92181654,-0.049114219,0.999941005,0
213215_at,7.408056439,-0.096317654,0.89248834,0
213216_at,7.033816075,-0.071838516,0.999941005,0
213217_at,7.273145596,0.015132264,0.999941005,0
213218_at,7.817702796,-0.145763831,0.800315523,0
213219_at,5.18368379,-0.02060758,0.999941005,0
213220_at,9.037110928,-0.038275958,0.999941005,0
213221_s_at,7.298490121,-0.197342651,0.526122619,0
213222_at,7.299817166,-0.138468131,0.94696812,0
213223_at,8.956935761,-0.011957585,0.999941005,0
213224_s_at,7.769386715,-0.092638809,0.977379517,0
213225_at,7.386110827,-0.25701157,0.58352459,0
213226_at,10.42509523,-0.32171702,0.257142651,0
213227_at,9.424689676,-0.562614478,0.031979073,1
213228_at,6.404595652,-0.215015954,0.680083414,0
213229_at,8.903890443,0.208076832,0.656214917,0
213230_at,8.648107179,0.171464678,0.721319156,0
213231_at,7.534121101,0.052222919,0.999941005,0
213232_at,7.301228975,-0.043664297,0.999941005,0
213233_s_at,10.28894064,-0.014632343,0.999941005,0
213234_at,8.156085408,-0.188892026,0.49542361,0
213235_at,8.377861635,-0.094645492,0.942599344,0
213236_at,8.798910828,-0.087374707,0.920302606,0
213237_at,8.14242391,0.120689614,0.996960421,0
213238_at,9.009112547,-0.476700758,0.159139428,0
213239_at,6.899445763,-0.163074324,0.990972849,0
213240_s_at,7.041887603,0.130691108,0.967740352,0
213241_at,7.08595918,0.204256288,0.803272981,0
213242_x_at,9.792099491,0.125887525,0.942599344,0
213243_at,6.223730452,-0.375503639,0.522749731,0
213244_at,8.898306981,0.184891364,0.948910855,0
213245_at,6.515193162,-0.050710552,0.999941005,0
213246_at,7.892574018,-0.281234024,0.346123611,0
213247_at,7.916365538,-0.051380734,0.999941005,0
213248_at,7.732946197,-0.423051033,0.032948132,1
213249_at,8.494983088,-0.525108483,0.075153276,0
213250_at,6.546558889,0.214563482,0.780541336,0
213251_at,9.502813411,-0.175085994,0.836728933,0
213252_at,6.42658347,0.128866706,0.85175584,0
213253_at,8.341563759,-0.318575736,0.457320825,0
213254_at,7.499599963,-0.347002175,0.443284999,0
213256_at,8.828602355,0.738233996,0.014204659,1
213257_at,7.108976945,-0.235256873,0.624640208,0
213258_at,10.8951963,-0.27411787,0.432561461,0
213259_s_at,7.957604254,-0.060901638,0.999941005,0
213260_at,7.83218609,-0.032473546,0.999941005,0
213261_at,7.390200486,0.032585692,0.999941005,0
213262_at,9.142489464,0.197238831,0.780929559,0
213263_s_at,9.118768257,0.166628135,0.797145647,0
213264_at,7.842930306,0.109500804,0.876545728,0
213265_at,6.893048987,-0.014989449,0.999941005,0
213266_at,8.453563591,-0.079991431,0.973664524,0
213267_at,4.327377438,0.060557176,0.999941005,0
213268_at,6.765418606,0.445076329,0.150281183,0
213269_at,6.292960905,-0.226731667,0.359994893,0
213270_at,7.915928281,-0.067173449,0.999941005,0
213271_s_at,6.922157174,-0.414285515,0.192831309,0
213272_s_at,7.304100053,-0.026619446,0.999941005,0
213273_at,6.035730146,0.070186954,0.999941005,0
213274_s_at,10.23800378,0.125751556,0.917063873,0
213275_x_at,9.109376898,-0.008604691,0.999941005,0
213276_at,6.49526567,0.038685386,0.999941005,0
213277_at,5.247748623,0.094312666,0.917504309,0
213278_at,9.000821716,-0.004438276,0.999941005,0
213279_at,8.79794941,0.133673437,0.780929559,0
213280_at,8.169502798,-0.037932062,0.999941005,0
213281_at,7.664708842,0.171505764,0.854452431,0
213282_at,8.055225517,-0.036317024,0.999941005,0
213283_s_at,8.8115429,-0.277738315,0.43074594,0
213284_at,6.230896426,0.013084086,0.999941005,0
213285_at,5.337070743,0.053452003,0.999941005,0
213286_at,7.900268882,-0.095013744,0.999941005,0
213287_s_at,9.528123198,-0.151367003,0.710132453,0
213288_at,9.040609365,-0.060014776,0.999941005,0
213289_at,7.817021163,-0.348309213,0.167804005,0
213290_at,6.659681243,0.125357835,0.834846973,0
213291_s_at,9.560833531,-0.054222661,0.999941005,0
213292_s_at,7.966444059,-0.37788194,0.089696741,0
213293_s_at,9.757094029,0.253322711,0.655088385,0
213294_at,9.647162344,0.26311814,0.460111841,0
213295_at,7.823131922,0.754008246,0.012278024,1
213296_at,8.75975068,-0.009887745,0.999941005,0
213297_at,7.908519556,-0.023629076,0.999941005,0
213298_at,8.385403021,-0.112737341,0.932150088,0
213299_at,5.404678865,-0.008331579,0.999941005,0
213300_at,9.205937268,-0.218042023,0.594816667,0
213301_x_at,7.616340143,-0.041146974,0.999941005,0
213302_at,9.971313142,-0.047133359,0.999941005,0
213303_x_at,4.615347307,0.08595856,0.934622507,0
213304_at,7.801350249,-0.216275711,0.877992598,0
213305_s_at,8.48805052,-0.182089023,0.823922457,0
213306_at,8.595213836,-0.41805602,0.080956636,0
213307_at,5.741566779,0.019327295,0.999941005,0
213308_at,5.181506297,-0.007209164,0.999941005,0
213309_at,6.935135122,-0.149463565,0.659617592,0
213310_at,8.332069875,0.650175173,0.068998272,0
213311_s_at,9.284849506,-0.181872319,0.548893791,0
213312_at,6.564065069,-0.250233876,0.561398607,0
213313_at,10.3136032,-0.388389879,0.227038343,0
213314_at,7.041011477,-0.113305304,0.88110463,0
213315_x_at,8.925376898,0.023858301,0.999941005,0
213316_at,6.149991932,0.231105961,0.810658242,0
213317_at,4.011950645,-0.106320638,0.932826458,0
213318_s_at,11.21837044,0.063218027,0.999941005,0
213319_s_at,5.59715254,-0.015502056,0.999941005,0
213320_at,7.894229302,-0.21198439,0.780348504,0
213321_at,7.584206782,-0.098115102,0.947665534,0
213322_at,8.573695045,-0.143734397,0.902462199,0
213323_s_at,8.489903234,0.213671175,0.503137529,0
213324_at,8.097873892,0.088311863,0.968311937,0
213325_at,7.743732058,-0.164512091,0.89241215,0
213326_at,8.109319218,0.092739825,0.999007235,0
213327_s_at,7.903269001,0.367618706,0.314025872,0
213328_at,7.648437947,-0.235894921,0.519626006,0
213329_at,8.088119722,0.066823289,0.999941005,0
213330_s_at,10.56515584,0.001206332,0.999941005,0
213331_s_at,7.13142882,-0.523495893,0.204224295,0
213332_at,7.07855623,-0.033324838,0.999941005,0
213333_at,8.447890506,-0.005964531,0.999941005,0
213334_x_at,8.523274882,0.052866711,0.999941005,0
213335_s_at,4.564770795,0.018692328,0.999941005,0
213336_at,7.479452853,-0.002330209,0.999941005,0
213337_s_at,6.891917309,-0.04719988,0.999941005,0
213338_at,9.736521097,0.841827627,0.003289701,1
213339_at,6.275500658,-0.084422432,0.945583833,0
213340_s_at,8.698364921,-0.153901595,0.692706447,0
213341_at,8.684519054,0.090493863,0.973523317,0
213342_at,8.683738388,-0.071283757,0.999941005,0
213343_s_at,8.286015777,-0.017688798,0.999941005,0
213344_s_at,7.924133186,-0.159833595,0.864719271,0
213345_at,7.106984852,-0.042433401,0.999941005,0
213346_at,9.550206103,-0.143838134,0.751344538,0
213347_x_at,13.10419881,-0.033834415,0.999941005,0
213348_at,5.578998532,-0.0191112,0.999941005,0
213349_at,7.655891697,-0.062523976,0.999941005,0
213350_at,7.805111633,-0.355495291,0.863376958,0
213351_s_at,6.69667803,-0.153717936,0.954533589,0
213352_at,6.711195563,-0.204809947,0.751499264,0
213353_at,6.77434849,0.035206595,0.999941005,0
213354_s_at,5.070574948,-0.010324334,0.999941005,0
213355_at,4.598932721,0.081382853,0.968311937,0
213356_x_at,13.23351723,0.014170155,0.999941005,0
213357_at,10.35806876,-0.175084679,0.678662025,0
213358_at,8.8837768,-0.35700101,0.099743897,0
213359_at,5.56554187,-0.273880981,0.621722725,0
213360_s_at,11.37960602,-0.13395011,0.73618118,0
213361_at,8.804246034,0.606518135,0.031485797,1
213362_at,4.519177878,-0.029642618,0.999941005,0
213363_at,8.050666578,-0.000889639,0.999941005,0
213364_s_at,6.778231831,-0.256095657,0.508915504,0
213365_at,8.565649096,-0.247427765,0.24699542,0
213366_x_at,11.87072636,-0.058617858,0.999941005,0
213367_at,7.731860799,-0.027867359,0.999941005,0
213368_x_at,7.552042408,-0.012560919,0.999941005,0
213369_at,5.705060663,0.147454663,0.95732065,0
213370_s_at,8.484061579,0.073294903,0.979090306,0
213371_at,5.285121761,-0.021852358,0.999941005,0
213372_at,7.397176076,-0.178562007,0.856312822,0
213373_s_at,8.604350994,0.291436574,0.563089731,0
213374_x_at,8.152576526,-0.169919062,0.871366197,0
213375_s_at,6.167262944,-0.213808135,0.664458517,0
213376_at,9.154448975,-0.105460588,0.973443173,0
213377_x_at,13.28123117,-0.091426873,0.910849326,0
213378_s_at,9.03480613,0.062270333,0.999941005,0
213379_at,9.74991247,-0.154250798,0.910971678,0
213380_x_at,7.714710909,-0.035985684,0.999941005,0
213381_at,6.52080463,-0.048696923,0.999941005,0
213382_at,4.114065378,-0.007908576,0.999941005,0
213383_at,7.342694791,0.020228912,0.999941005,0
213384_x_at,7.905980805,0.043725796,0.999941005,0
213385_at,5.129114157,-0.075993721,0.9514818,0
213386_at,7.098009571,-0.064157658,0.999941005,0
213387_at,7.390393577,-0.201735912,0.851737302,0
213388_at,8.095804191,-0.024903273,0.999941005,0
213389_at,7.906111977,0.00769314,0.999941005,0
213390_at,10.04289712,-0.03317017,0.999941005,0
